ad_id,ad_tone
x_398439182344414,Contrast
x_1061755574497760,Contrast
x_823541322020765,Attack
x_2199880476856058,Promote
x_1209679899590252,Promote
x_3383878998548309,Promote
x_417612853673521,Promote
x_452865020244119,Promote
x_781725612898235,Promote
x_588921032923779,Promote
x_641809234098148,Promote
x_643797350561143,Contrast
x_667153811420181,Contrast
x_778460516579095,Contrast
x_1536537353443400,Contrast
x_5717196211706167,Contrast
x_5540475259350803,Contrast
x_1221987931991225,Contrast
x_493840412625838,Promote
x_430731779184727,Contrast
x_603004438280306,Promote
x_414363654166754,Contrast
x_1262843514475852,Contrast
x_378589847713031,Contrast
x_858780138817407,Contrast
x_631008265343729,Contrast
x_3420548658227875,Promote
x_840711687185995,Promote
x_852035562822560,Contrast
x_1211748256349934,Promote
x_798514944812537,Contrast
x_2007831736069389,Contrast
x_1606121399804463,Promote
x_790583785573347,Promote
x_538239731638016,Promote
x_627238199068470,Promote
x_671615677475442,Promote
x_1070212936937656,Contrast
x_667052084832483,Promote
x_771045960635359,Promote
x_3222818081314136,Promote
x_3362773120712841,Contrast
x_1087491055304297,Promote
x_2326406277518173,Promote
x_629148698704811,Promote
x_430677949179169,Contrast
x_638593761303235,Contrast
x_832198844476337,Contrast
x_1189471811913577,Contrast
x_490849436307431,Contrast
x_3300157460304509,Promote
x_640598637620590,Promote
x_402068018791932,Promote
x_396464349354677,Promote
x_1837045603354580,Promote
x_638035807771839,Promote
x_524567562839433,Promote
x_501630305144566,Promote
x_875315116784643,Promote
x_626295155570812,Promote
x_616086466839926,Promote
x_660154165382196,Promote
x_498953712087938,Promote
x_1485616535255530,Promote
x_520874536713487,Contrast
x_1070869443792892,Contrast
x_958751324942807,Contrast
x_1130667820865896,Contrast
x_2276567675850357,Contrast
x_851019005894144,Promote
x_1730593200642698,Contrast
x_534561775145829,Contrast
x_828962108269731,Promote
x_2113594715489451,Contrast
x_1174555129941586,Contrast
x_837957204232338,Promote
x_485121560157656,Promote
x_820587512446053,Contrast
x_1565750363841809,Promote
x_1785159408491700,Contrast
x_3208629012712352,Contrast
x_1148520472408474,Promote
x_652859502934882,Contrast
x_1429261787583289,Promote
x_1522692604831830,Contrast
x_1272819243534919,Contrast
x_422352263219663,Contrast
x_562436155672216,Contrast
x_3233394286903613,Contrast
x_1273580020145471,Contrast
x_820834306026500,Contrast
x_5600085936724192,Promote
x_3286575518337402,Promote
x_407519968259702,Promote
x_464504499081680,Promote
x_1762632477425191,Promote
x_5798417396884421,Promote
x_629611528846556,Promote
x_589795796158883,Promote
x_642522330885806,Promote
x_791883241917807,Promote
x_921839252126572,Promote
x_1089099981772668,Promote
x_849461492729339,Promote
x_971807204221699,Promote
x_1128685147772098,Promote
x_1136372550598577,Promote
x_459430556285994,Promote
x_636369701323827,Promote
x_648406640142892,Promote
x_679223193771119,Promote
x_837050517441427,Promote
x_3345642262422644,Promote
x_5406709729410264,Promote
x_500349085469742,Promote
x_656424236070174,Promote
x_808622030366541,Promote
x_834719284440821,Promote
x_836282567599219,Promote
x_1152505418711566,Promote
x_2644153615720569,Promote
x_5468832649832549,Promote
x_505517061481446,Promote
x_508350597618870,Promote
x_632484665197189,Promote
x_800951210982813,Promote
x_1302506960487095,Promote
x_3314149772175796,Promote
x_5511974092189344,Promote
x_1161535934797356,Promote
x_782282379506124,Promote
x_1839381426393677,Contrast
x_1090842091632534,Promote
x_690913215784960,Promote
x_669547381362755,Promote
x_895342801851034,Promote
x_912854446342093,Contrast
x_876058106709742,Contrast
x_1419763515185057,Contrast
x_639349674525972,Promote
x_670177331199174,Promote
x_3479685928927328,Promote
x_809513383630711,Promote
x_681946009825463,Promote
x_569516085173851,Promote
x_5414896258626879,Contrast
x_517650116904993,Promote
x_1151215915830912,Promote
x_1342111313224831,Promote
x_811002423384126,Promote
x_678127480356726,Promote
x_1045072316183721,Promote
x_3299522396987172,Promote
x_773248363743033,Contrast
x_483036873715068,Promote
x_779892039899103,Contrast
x_1091144831769318,Promote
x_1535500603568140,Promote
x_590402492782896,Promote
x_511104157511279,Promote
x_469714685208215,Promote
x_773049813994592,Promote
x_3873237932902566,Promote
x_806816277021630,Promote
x_767577797880467,Promote
x_473458224658974,Promote
x_1141602789759298,Promote
x_773914937172828,Promote
x_412723654278863,Promote
x_748657026208178,Promote
x_750025956165174,Promote
x_691374752407431,Promote
x_576685020903985,Promote
x_1353477548519687,Promote
x_394663516201917,Promote
x_809204816925824,Promote
x_3507292386164796,Promote
x_456532633200121,Contrast
x_487928949564096,Contrast
x_1121867195087246,Contrast
x_1908119162910918,Promote
x_1555609128187095,Promote
x_1317414015331939,Contrast
x_819449765932890,Contrast
x_2452064345093043,Contrast
x_1552801348872402,Promote
x_497722698899832,Promote
x_1470293090114115,Promote
x_618743763282922,Contrast
x_5164066393723156,Contrast
x_3160322714278939,Promote
x_1229615324280049,Promote
x_651091233253931,Promote
x_1390668678091365,Promote
x_840966633589869,Promote
x_1086424428685970,Promote
x_910249737028349,Promote
x_579764737239273,Promote
x_406190221560097,Promote
x_815395966201863,Promote
x_1830571920609708,Promote
x_1820968278246532,Promote
x_1229052084306252,Promote
x_1163071727941451,Promote
x_1538853179860856,Promote
x_1258433774999548,Promote
x_811971279855499,Attack
x_1303380513731841,Attack
x_645661097064825,Attack
x_434560185496747,Attack
x_672466284299768,Attack
x_1566265000479228,Attack
x_3523081954587396,Attack
x_507921371349339,Attack
x_525012685715284,Attack
x_1521590654921615,Attack
x_791780802110027,Attack
x_451173300451970,Promote
x_1191693158078625,Promote
x_829325851645762,Promote
x_620647926503167,Promote
x_824514565265593,Promote
x_3267333986875056,Promote
x_1262616954521197,Promote
x_483915720464718,Promote
x_1242229266347458,Contrast
x_621016996167857,Contrast
x_1149698129302791,Promote
x_643211777242904,Promote
x_772855207349962,Promote
x_1429227700889138,Promote
x_480655677367954,Promote
x_1437689256716951,Promote
x_648220713517031,Promote
x_647312653652068,Promote
x_426907846089411,Promote
x_3216130698650998,Promote
x_1500827387102084,Promote
x_642452930699105,Promote
x_2546375345504392,Promote
x_3316438278634939,Promote
x_464917962118559,Promote
x_1021585779242980,Promote
x_522823379657105,Promote
x_1463318957470140,Promote
x_1240410479859536,Promote
x_1277781736373992,Promote
x_635652198066435,Promote
x_1509206706207444,Promote
x_802599461011722,Promote
x_489392243132967,Promote
x_2259244407589722,Promote
x_416361934016138,Promote
x_2375816269252538,Promote
x_676299900258611,Promote
x_1287381898701143,Promote
x_779287886473252,Promote
x_1565705310520777,Promote
x_516442280301828,Promote
x_427545426165248,Promote
x_3172210892999472,Promote
x_626752999048308,Promote
x_790182678766919,Promote
x_639926004272596,Promote
x_465637415627742,Promote
x_661457821979785,Promote
x_437898588225629,Promote
x_488831176588110,Promote
x_850998929226656,Promote
x_482458453780158,Promote
x_4693699657399901,Promote
x_782709152950879,Contrast
x_479193300776254,Contrast
x_1044878429520848,Promote
x_620261066300648,Contrast
x_1228503937706279,Contrast
x_1056415331687321,Promote
x_382778670730471,Contrast
x_479633127388392,Promote
x_481408960711023,Contrast
x_785423855845717,Promote
x_486933439688705,Promote
x_790998278881897,Promote
x_457449242996352,Attack
x_1100600960575167,Promote
x_1430491534093712,Promote
x_3229684897243273,Promote
x_539451724615420,Promote
x_489441069406176,Promote
x_3337210796491913,Promote
x_805554170866420,Promote
x_625306479299533,Promote
x_499438028689924,Attack
x_599866528467865,Promote
x_432313028965619,Contrast
x_504087718130988,Promote
x_1028365737833410,Attack
x_1053092505407569,Promote
x_1576203286110009,Contrast
x_612002537067944,Promote
x_1541307446396765,Promote
x_3035365396756922,Promote
x_802936794182243,Promote
x_760347528356121,Promote
x_405226905048983,Promote
x_426871599475937,Attack
x_3292910014320202,Attack
x_1258106254728889,Promote
x_782892319725890,Attack
x_444308404108644,Promote
x_589753946025670,Promote
x_1129425921258307,Attack
x_1238769033550629,Attack
x_1650088262033440,Promote
x_7678700665503289,Promote
x_643037897158663,Promote
x_1072409486756006,Promote
x_841934613608519,Promote
x_625656252372090,Promote
x_850796756097634,Promote
x_773782427119137,Promote
x_2259937914175805,Promote
x_662306242132286,Promote
x_1113345312647268,Attack
x_1097032287666875,Attack
x_1343418396396597,Promote
x_5541961799254595,Contrast
x_528127528774393,Promote
x_478052377691147,Promote
x_639732104285264,Contrast
x_5316166071829631,Contrast
x_3193808120873618,Contrast
x_846896756492560,Promote
x_5767602149944865,Promote
x_825171005168785,Promote
x_1089977801659668,Contrast
x_411369071203678,Contrast
x_1145730249713317,Promote
x_3286877264904296,Promote
x_658568262331859,Promote
x_1843816775971198,Promote
x_1002977034428572,Promote
x_499684702081260,Promote
x_629646422174490,Promote
x_442164528025061,Promote
x_646078600506886,Promote
x_662703768757246,Promote
x_434274528787620,Promote
x_507703977882936,Contrast
x_518727826340755,Promote
x_624854149332790,Contrast
x_1153888795253068,Contrast
x_5771147779591633,Promote
x_1746442305754287,Promote
x_782029096429510,Attack
x_1099810430895020,Promote
x_5581397705239904,Contrast
x_442648994671074,Promote
x_678615326817707,Promote
x_3360786657486272,Attack
x_403844471954445,Contrast
x_1174952393404110,Attack
x_780124906396528,Promote
x_521091626529137,Promote
x_525580008944033,Promote
x_642500997442295,Promote
x_783844212888519,Attack
x_790855891963960,Contrast
x_2258281117673214,Contrast
x_834713660860153,Promote
x_761124414955489,Promote
x_607665290847220,Promote
x_1244766226369825,Attack
x_2029091663949533,Contrast
x_684082509302098,Attack
x_418009980488120,Attack
x_5463667060369064,Attack
x_637698717668146,Attack
x_590366832887762,Promote
x_798395944569198,Promote
x_550791177051569,Promote
x_1558393557947642,Contrast
x_1132313197659499,Contrast
x_475972237780424,Attack
x_482965533696972,Attack
x_8289488134425458,Promote
x_1597382860677186,Promote
x_759071965324904,Promote
x_1954698611587773,Contrast
x_681646736561780,Promote
x_525002346137657,Promote
x_3301371650132826,Promote
x_493514632703677,Promote
x_814141296570288,Promote
x_860219658308221,Promote
x_1092645501394791,Promote
x_484740130274071,Promote
x_623090559458419,Attack
x_645204493713552,Promote
x_784477605976548,Attack
x_1152792028974227,Attack
x_1174563236463045,Promote
x_1252614545310788,Attack
x_3245725389026648,Promote
x_3303674019889010,Attack
x_3357149151239983,Attack
x_485292246708349,Contrast
x_428448622796540,Promote
x_505508828150997,Promote
x_1233079074304417,Promote
x_1126975734588589,Promote
x_342997208020475,Promote
x_792895305278719,Promote
x_1281321992655429,Promote
x_836590797362540,Promote
x_1558471824591868,Contrast
x_1895836137435262,Promote
x_669702611535055,Promote
x_1133780650905864,Promote
x_468290575252032,Promote
x_1498368397293394,Contrast
x_792069202096169,Promote
x_726755062209544,Promote
x_1279537966236099,Contrast
x_518023913168551,Promote
x_648218996763536,Contrast
x_523060212555939,Contrast
x_1312382652832241,Promote
x_5618436754906064,Contrast
x_507368821264550,Promote
x_2501315694049294,Promote
x_1496689670814578,Promote
x_1420711548426323,Promote
x_512923490695494,Promote
x_801621357756042,Promote
x_2666722683458071,Promote
x_945734469642931,Promote
x_818540325865626,Promote
x_384713243781589,Promote
x_917933042513142,Contrast
x_692910321886321,Contrast
x_618490296664846,Promote
x_820736722343451,Promote
x_3331924833714131,Promote
x_3113980095559938,Promote
x_1959398190921220,Promote
x_532020468761063,Promote
x_852563465929660,Promote
x_642895557306169,Promote
x_674885123840585,Promote
x_1130010477722637,Promote
x_1456679968185236,Promote
x_1792674414418166,Promote
x_520132536638931,Promote
x_918843919092266,Promote
x_1258989671560591,Promote
x_451635317074650,Promote
x_1083800822330754,Promote
x_537649171532933,Promote
x_869714191138530,Promote
x_2306803699477469,Promote
x_2266026803568771,Promote
x_1465612510595408,Contrast
x_3437841443110822,Contrast
x_1180759892477044,Contrast
x_859775091643895,Contrast
x_461562619250330,Attack
x_402551162050924,Contrast
x_4017854441772377,Attack
x_1153871562146398,Attack
x_3440268082917407,Promote
x_2689149934560699,Contrast
x_7803737956367336,Promote
x_958511491733259,Promote
x_473476797718256,Promote
x_612447077266550,Promote
x_753809332371374,Promote
x_2020927014765668,Promote
x_593881415719117,Promote
x_536480534901633,Promote
x_658323108961429,Promote
x_1087879711841840,Promote
x_3285591618426696,Promote
x_520042956225714,Promote
x_798060314780793,Promote
x_645381586993242,Promote
x_2140725702795162,Promote
x_842353666905458,Promote
x_415013420829980,Promote
x_674004677305371,Promote
x_839956520693684,Promote
x_842529196751047,Promote
x_455189933148603,Promote
x_501590708527224,Promote
x_2065756246929793,Promote
x_8171981476207989,Promote
x_692152871852736,Promote
x_1512231372572984,Promote
x_830078168135101,Promote
x_1280385646083267,Promote
x_499029968770242,Promote
x_616602990205398,Promote
x_636992324702045,Promote
x_519438039609891,Promote
x_626141802517835,Promote
x_826905588758302,Promote
x_798346634706891,Promote
x_3362999347317426,Promote
x_1135697154023632,Promote
x_1056300988400017,Promote
x_1070246346969595,Promote
x_686879976047025,Promote
x_1169201207367094,Promote
x_566570435308260,Promote
x_665780898445219,Promote
x_1156143712001510,Promote
x_514752750530026,Promote
x_431874022448274,Promote
x_1313852362751649,Promote
x_533567618105706,Promote
x_708898227467261,Promote
x_815481076451302,Promote
x_8445982095442107,Promote
x_650599189823536,Promote
x_854352352268545,Promote
x_657137129129518,Promote
x_841273917070713,Promote
x_488625683300674,Promote
x_452835840317918,Promote
x_486258896781545,Promote
x_859179671931346,Promote
x_465085659052044,Promote
x_531964948771229,Promote
x_621718049634797,Promote
x_1172225063729882,Promote
x_845508343293254,Promote
x_1175898652996714,Promote
x_420022620335125,Promote
x_460748339265962,Promote
x_799611317784148,Promote
x_818546352726063,Promote
x_498372885681413,Promote
x_434306855533769,Promote
x_658732898949814,Promote
x_857461048764140,Promote
x_1348954118841978,Promote
x_482190673870773,Promote
x_1323296551832390,Promote
x_554497983151307,Promote
x_661739862276467,Promote
x_468727988687321,Promote
x_879227223246449,Promote
x_1297216721058194,Promote
x_1585119638573787,Promote
x_486800756556156,Promote
x_654490446170465,Promote
x_1766577220385365,Promote
x_683100759685705,Promote
x_401494588863034,Promote
x_446602317638021,Promote
x_850164632836839,Promote
x_2251342668359797,Promote
x_449708443739288,Promote
x_532808418175730,Promote
x_527683932089270,Promote
x_842400570527569,Promote
x_863743827984092,Promote
x_839084363953031,Promote
x_1532251380559194,Promote
x_795587091673078,Promote
x_1071925800137643,Promote
x_1810300752643649,Promote
x_2772423869559231,Promote
x_1098286407717421,Promote
x_821576919175284,Promote
x_1258288458351179,Promote
x_653092719725897,Promote
x_1505368269968503,Promote
x_1806930292992505,Promote
x_1441106866417014,Promote
x_687128845881504,Promote
x_529170871938335,Promote
x_646038747031383,Promote
x_1148539406028919,Promote
x_473530527918248,Promote
x_706597904220315,Promote
x_629343955397628,Promote
x_8099672543440116,Promote
x_6105549219458647,Promote
x_1034326954630549,Promote
x_1671244239937167,Promote
x_548761853922985,Promote
x_654836099372407,Promote
x_3178818682430567,Promote
x_428933869413094,Promote
x_788972645741884,Promote
x_1346547092764689,Promote
x_408395018166667,Promote
x_648034986732291,Promote
x_1285711325537599,Promote
x_1203542620201176,Promote
x_667928084661194,Promote
x_786499029309107,Promote
x_563946572398553,Promote
x_8169024999839393,Promote
x_5805519022834116,Promote
x_814054599834734,Promote
x_1531766770592235,Promote
x_483752910477465,Promote
x_674644910563027,Promote
x_419048150415423,Promote
x_830922448047833,Promote
x_2184529258374790,Promote
x_1267711827356929,Promote
x_824299068898260,Promote
x_1827010667650799,Promote
x_426726402956501,Promote
x_649903023368742,Promote
x_3331830207135915,Promote
x_514633883500252,Promote
x_424475423092636,Promote
x_837918380567053,Promote
x_630753795097781,Promote
x_564439898790153,Promote
x_633859338288994,Promote
x_431494659128551,Promote
x_634101931515073,Promote
x_445382297581813,Promote
x_1176616286546330,Promote
x_515290240030903,Promote
x_439311184974802,Promote
x_1612985105820962,Promote
x_419617867022644,Promote
x_777572083283251,Promote
x_421341830115273,Promote
x_481673200563407,Promote
x_1120225782221484,Promote
x_486764003351018,Promote
x_474935747978519,Promote
x_430635585801287,Promote
x_623844129345558,Promote
x_1706993393034683,Promote
x_494703139353084,Attack
x_1822741428075685,Attack
x_645461366953042,Attack
x_803518930985738,Attack
x_414238387362426,Contrast
x_616962476795700,Contrast
x_2265428890272895,Attack
x_474494298049491,Attack
x_1837194113289767,Contrast
x_486325243507929,Contrast
x_681577229978457,Contrast
x_2869324636545546,Promote
x_479487007473813,Contrast
x_497354302297742,Promote
x_1187234228532713,Attack
x_599163818561411,Contrast
x_427898429509008,Promote
x_672098924340954,Attack
x_1514378362308794,Promote
x_487463753107466,Promote
x_783591239385154,Promote
x_859298222176075,Promote
x_2158885567611294,Promote
x_1189476661993995,Promote
x_911186829857085,Promote
x_1311345536308058,Promote
x_674036650995988,Promote
x_1294523971394252,Promote
x_501694808338589,Promote
x_1428768257532458,Promote
x_600914508477063,Promote
x_3263412810579647,Promote
x_659795192421615,Promote
x_492795906230175,Promote
x_463681692411952,Promote
x_680079946982349,Attack
x_412152454261823,Promote
x_499862018669663,Attack
x_683873839556943,Promote
x_1817151351959299,Promote
x_1169195690661769,Promote
x_826569368762595,Promote
x_457290499838294,Promote
x_657332652559984,Promote
x_664852948502583,Promote
x_1086745118654776,Promote
x_1170534600543723,Promote
x_5583053198468805,Promote
x_584164926797646,Promote
x_1450597128759351,Promote
x_509759981013422,Promote
x_447782053943996,Promote
x_1834443583572830,Promote
x_1575101623006611,Promote
x_1010122330390358,Promote
x_575430037723319,Promote
x_610255250799119,Promote
x_3201463880106653,Promote
x_511881193825600,Promote
x_1270552053729554,Promote
x_1875824452757230,Promote
x_804946763956561,Promote
x_811894730118967,Contrast
x_644487680684774,Contrast
x_801086857765046,Promote
x_1782353735490631,Promote
x_1259333734634059,Promote
x_436183411930114,Promote
x_1438509730005756,Promote
x_784498332800679,Promote
x_1131255217480982,Promote
x_1067806590580311,Contrast
x_1875361966134929,Promote
x_2399125686906612,Promote
x_792679515360125,Promote
x_681504490071037,Promote
x_5666743910071523,Promote
x_1047419502571939,Promote
x_350960477238323,Attack
x_654880516348919,Contrast
x_829960234805012,Promote
x_541676547766926,Promote
x_3429445974047803,Promote
x_1544316062695378,Promote
x_1298341507567826,Promote
x_2079809468871404,Promote
x_1427862974690749,Promote
x_668489251246695,Contrast
x_506313227796275,Contrast
x_1156687514937472,Contrast
x_647728823369032,Contrast
x_686988892769465,Contrast
x_2336228899867130,Contrast
x_437311338533595,Contrast
x_1545885055862854,Contrast
x_828267881626092,Contrast
x_1198360887415535,Contrast
x_504323524908560,Contrast
x_477722767464909,Contrast
x_497343809073890,Contrast
x_1040938469935318,Contrast
x_1876039689397107,Contrast
x_1175568579708538,Contrast
x_2101735116681508,Contrast
x_815368479587508,Contrast
x_505049614815972,Contrast
x_793977058346622,Contrast
x_418174900398260,Attack
x_488503863143534,Attack
x_781589182986056,Attack
x_2713948228741392,Attack
x_325565799767050,Attack
x_407960008084735,Attack
x_416405830584946,Attack
x_442293237878838,Attack
x_471471411571924,Attack
x_477651820921204,Attack
x_479031154133146,Attack
x_488103166228178,Attack
x_579828310562727,Attack
x_594521309039698,Attack
x_605316464713467,Attack
x_760305255268642,Attack
x_778863633331322,Attack
x_788094462508021,Attack
x_805263880522467,Attack
x_813608602990368,Attack
x_868718221166179,Attack
x_958899658836624,Attack
x_1263429234454659,Attack
x_1515519955535804,Attack
x_1516217932151819,Attack
x_1534717376943811,Attack
x_1762113110833122,Attack
x_3363616780536762,Attack
x_461326969278126,Attack
x_1298887294272265,Attack
x_591948929378666,Attack
x_767689811121438,Attack
x_811708873297713,Attack
x_1582482268833820,Attack
x_5437176276359588,Attack
x_396326672670185,Attack
x_792169092124609,Attack
x_826744328345009,Attack
x_1277101696377805,Attack
x_1693264107714096,Attack
x_3350305745258768,Attack
x_492517402411178,Attack
x_608483850893957,Attack
x_637735874695290,Attack
x_804360044215481,Attack
x_1280409249388810,Attack
x_1262123544546065,Promote
x_485235173456107,Promote
x_598034561788041,Promote
x_1513578299066678,Promote
x_2329152407237711,Promote
x_408165491342299,Promote
x_481022830312633,Promote
x_443060211116040,Promote
x_461717249345375,Promote
x_559095312568197,Promote
x_580255163792432,Promote
x_630968211753124,Promote
x_633006141787181,Promote
x_640266034091856,Promote
x_810928233271182,Promote
x_1071496410163083,Promote
x_1256471058421350,Promote
x_460343509163211,Promote
x_632261771802420,Promote
x_783891396189243,Promote
x_596169185547990,Promote
x_609516717227945,Promote
x_447655130730071,Promote
x_779708996600034,Promote
x_1593357231066272,Promote
x_2940568426240278,Promote
x_615070873470167,Promote
x_604803657791014,Promote
x_422950549718383,Promote
x_5547742141915332,Promote
x_764292577960280,Promote
x_1089650941651944,Promote
x_603100001446356,Promote
x_3339146989659005,Promote
x_790658355313853,Promote
x_604395234684646,Promote
x_3268799343362481,Promote
x_402967878570026,Promote
x_474980141155884,Promote
x_619923656513384,Promote
x_828325121870448,Promote
x_942173403406997,Promote
x_1017832428905940,Promote
x_1096742724277102,Promote
x_1440436703108885,Promote
x_5146698895453546,Promote
x_490255133039503,Promote
x_835076600855832,Promote
x_1446452515765906,Promote
x_1737061450013071,Attack
x_3360816220842397,Attack
x_435473818731720,Attack
x_1878894385790173,Attack
x_1401871033555439,Attack
x_1267949717106767,Promote
x_517880703224754,Promote
x_465315505581499,Promote
x_645264226987003,Promote
x_1278829232968538,Promote
x_662909995472359,Promote
x_8263062383766400,Promote
x_5034952696605675,Promote
x_1477599999421346,Attack
x_632337068524640,Attack
x_1536577790133451,Attack
x_1815178405516055,Promote
x_3231490487180516,Promote
x_826399882123144,Promote
x_1260749957830260,Promote
x_1169516683651895,Promote
x_606404611280443,Promote
x_876868440345119,Promote
x_3343716059184641,Promote
x_1469756376846394,Promote
x_1115216789140793,Promote
x_826530588765514,Attack
x_1600472753704123,Attack
x_6022046131180602,Attack
x_953280805511214,Attack
x_855943575420779,Attack
x_765196204576635,Promote
x_877115876648798,Promote
x_3666666580227678,Promote
x_419605807010161,Promote
x_1127458681199179,Promote
x_2290626451092261,Promote
x_489992016383007,Promote
x_1252155422229475,Promote
x_5305377566206782,Promote
x_797949758173729,Promote
x_447176467543916,Promote
x_1189349115016486,Promote
x_479965790740900,Contrast
x_890315812330351,Promote
x_650600806528119,Promote
x_418772330444259,Attack
x_512166284110193,Attack
x_679285880092597,Attack
x_807238493866513,Attack
x_1765750867145481,Attack
x_5559776324135734,Attack
x_1779397172587730,Promote
x_1069708543719393,Promote
x_419985506996557,Contrast
x_587626983050012,Contrast
x_530117569121840,Promote
x_1974569166062355,Promote
x_792994495128074,Promote
x_1306351843527365,Promote
x_862874974880145,Promote
x_5805214562833600,Promote
x_810061990237374,Promote
x_827795978391321,Promote
x_475055684582205,Promote
x_423930473186134,Contrast
x_765414917906085,Promote
x_365724472396999,Promote
x_526007669325250,Promote
x_640843410922156,Promote
x_661281462068353,Promote
x_412639544417685,Promote
x_1243424906501814,Promote
x_647220446892711,Promote
x_3201894726807288,Promote
x_1254914318385701,Attack
x_1542225172895713,Promote
x_484658336758199,Promote
x_1299494334215243,Promote
x_1083029772354301,Promote
x_1805154316505770,Promote
x_2396388513860636,Promote
x_1195102868016388,Promote
x_2553584134795530,Promote
x_478259614271829,Promote
x_791778302078311,Promote
x_8582935775057473,Promote
x_797620604838148,Promote
x_1281172906028777,Promote
x_1186411675328115,Promote
x_1576339442836948,Promote
x_535161331780561,Promote
x_1115981199060094,Promote
x_595898112332811,Promote
x_499251102083433,Contrast
x_511177957253819,Promote
x_388955826666667,Promote
x_1491632997949241,Promote
x_1192889598241554,Promote
x_823424142116040,Promote
x_3306382582938256,Promote
x_867550564616792,Promote
x_5803827429677546,Promote
x_1595288014221711,Promote
x_1177834662841707,Promote
x_601882971730384,Promote
x_9034312179927796,Promote
x_4821746834595095,Promote
x_825363698889613,Contrast
x_689097252841424,Contrast
x_1822411661426017,Promote
x_512036770781743,Promote
x_648058593589703,Promote
x_850234552801190,Contrast
x_554982609797977,Contrast
x_5955709004440522,Promote
x_536356791657666,Contrast
x_687835892738135,Promote
x_5576304612451589,Promote
x_877702520273263,Promote
x_1137684900455552,Promote
x_1255945255207395,Promote
x_377595247833701,Promote
x_1515872102208791,Promote
x_814927819629013,Promote
x_561349525795202,Promote
x_889113922020432,Promote
x_1557421324697132,Promote
x_3459851614245293,Promote
x_650989306731938,Promote
x_519481593065328,Promote
x_809515136804196,Promote
x_832216624647270,Contrast
x_2318444084983534,Promote
x_645052257122717,Promote
x_3011883505768752,Contrast
x_666690601691301,Promote
x_656269346093466,Promote
x_798753381347398,Promote
x_2024305847762776,Promote
x_678711793475431,Promote
x_1168405044074211,Promote
x_2067174046811681,Promote
x_893824558689946,Promote
x_1479175745916226,Promote
x_972467750822594,Contrast
x_828044871845680,Contrast
x_2409340689221914,Promote
x_448500074061188,Contrast
x_1568549916909049,Contrast
x_837678937432418,Promote
x_480915207401441,Contrast
x_1181811809080883,Contrast
x_612734200591560,Contrast
x_696015701442816,Contrast
x_1301659787285337,Contrast
x_1318615948942684,Contrast
x_499253285447210,Contrast
x_1479889412531381,Contrast
x_679287990201771,Promote
x_1255970721869490,Promote
x_1184315402186540,Promote
x_506587057667930,Promote
x_417722500534623,Promote
x_811541103372261,Promote
x_422063263201152,Promote
x_583261660247319,Promote
x_793517258541604,Promote
x_1305590706918094,Attack
x_836294071020178,Attack
x_635380731397069,Attack
x_1117169095858664,Attack
x_1130814731145486,Attack
x_1254572335387353,Attack
x_677084013842433,Attack
x_1462495084234318,Attack
x_3269858349896807,Attack
x_3257493891234197,Attack
x_1724093981301257,Contrast
x_638683844325878,Contrast
x_592584922612913,Contrast
x_792624721970741,Contrast
x_515358150045829,Contrast
x_535464121918138,Contrast
x_822575082264452,Contrast
x_1272115860245283,Promote
x_649075500084041,Promote
x_450029367004819,Contrast
x_615155000148293,Promote
x_452924736908742,Promote
x_1129351644624065,Promote
x_488066533232317,Contrast
x_3492930730934625,Promote
x_836881517339425,Promote
x_1063488017825347,Contrast
x_3271103789823606,Promote
x_1293260994757176,Promote
x_1508585899658284,Contrast
x_1813240179043029,Contrast
x_657439525794350,Promote
x_1293441751458939,Contrast
x_457650149765687,Promote
x_3373179899672338,Promote
x_405970358416223,Promote
x_815295336289563,Promote
x_1585058541913032,Promote
x_1840169419647901,Promote
x_477451797676538,Promote
x_1077442829587887,Promote
x_819294029340527,Promote
x_818664779474575,Promote
x_467085365518276,Attack
x_666768641506880,Promote
x_436734561954848,Promote
x_429947592631536,Promote
x_1098291870841551,Promote
x_479853280580740,Contrast
x_1758779731126232,Promote
x_1400338960475069,Promote
x_1250027362420314,Promote
x_805320947254916,Contrast
x_1913482845512872,Contrast
x_1225472948017386,Promote
x_1304207660335902,Promote
x_913907999579511,Promote
x_517749986582019,Promote
x_1181844179427710,Promote
x_1246912815870194,Promote
x_680165297045742,Promote
x_484022440415918,Promote
x_681268349997039,Attack
x_601574971665980,Attack
x_1437223390102800,Promote
x_1330948887736945,Promote
x_1647127762350704,Attack
x_435309048748027,Attack
x_1006823690187318,Promote
x_1075779029780964,Contrast
x_485068833580716,Attack
x_488604073205386,Attack
x_498547285622043,Attack
x_502229481816428,Promote
x_5539791852772092,Attack
x_499089855471697,Promote
x_835217097629124,Attack
x_660349975533828,Promote
x_3195666540763906,Promote
x_421411103514777,Promote
x_1122724248354901,Promote
x_1681279885600988,Promote
x_793674318375702,Promote
x_432690872273620,Promote
x_1172022957029989,Promote
x_1667946340274898,Promote
x_624155209369946,Promote
x_2410952212377419,Promote
x_546881737247792,Promote
x_439892021648137,Promote
x_973868377339278,Promote
x_3448506482051472,Promote
x_443343871269049,Promote
x_686625886326078,Promote
x_1511545929270446,Promote
x_489506326563903,Promote
x_512589103785414,Promote
x_676564710433866,Promote
x_3419244648321318,Promote
x_437158905166655,Promote
x_476855734412170,Promote
